iter	Logloss
2926	0.1238718289
2927	0.1238540345
2928	0.1238246629
2929	0.1238123176
2930	0.1237986778
2931	0.1237924148
2932	0.1237690786
2933	0.1237610836
2934	0.1237485899
2935	0.1237300831
2936	0.1237173097
2937	0.1236984153
2938	0.1236836506
2939	0.1236727553
2940	0.1236469687
2941	0.1236412685
2942	0.1236231242
2943	0.1236069572
2944	0.123578471
2945	0.1235611817
2946	0.1235452911
2947	0.1235175086
2948	0.1235073148
2949	0.1234892482
2950	0.1234725022
2951	0.1234358614
2952	0.1234093304
2953	0.1233908046
2954	0.1233776375
2955	0.1233552431
2956	0.1233252339
2957	0.1233067652
2958	0.1232915083
2959	0.1232643307
2960	0.1232476689
2961	0.123234599
2962	0.1232195432
2963	0.1232015293
2964	0.1231845595
2965	0.1231683629
2966	0.1231560252
2967	0.1231419972
2968	0.1231343367
2969	0.1231101339
2970	0.1230986747
2971	0.1230769852
2972	0.1230536647
2973	0.1230283491
2974	0.1230135723
2975	0.1229969972
2976	0.1229845852
2977	0.1229662779
2978	0.122949733
2979	0.1229336911
2980	0.1229201051
2981	0.1229010059
2982	0.1228834328
2983	0.1228717306
2984	0.1228415271
2985	0.1228236746
2986	0.1228016352
2987	0.1227907668
2988	0.1227812284
2989	0.122768849
2990	0.1227564371
2991	0.1227391137
2992	0.1227175102
2993	0.1227005936
2994	0.1226891097
2995	0.1226716063
2996	0.1226576478
2997	0.1226333797
2998	0.1226198703
2999	0.1226053046
3000	0.12259587
3001	0.1225756487
3002	0.122562116
3003	0.1225482543
3004	0.1225276926
3005	0.1225132754
3006	0.1225058989
3007	0.1224863099
3008	0.1224729129
3009	0.1224584825
3010	0.1224424461
3011	0.1224218014
3012	0.1223975024
3013	0.1223787691
3014	0.1223600002
3015	0.1223516754
3016	0.1223379649
3017	0.1223246628
3018	0.1223085563
3019	0.1222904835
3020	0.1222780158
3021	0.1222608816
3022	0.1222430412
3023	0.1222240482
3024	0.1222042689
3025	0.122188475
3026	0.1221781563
3027	0.1221560681
3028	0.1221443124
3029	0.1221264197
3030	0.1221004787
3031	0.1220746378
3032	0.1220591935
3033	0.1220513482
3034	0.1220337172
3035	0.1220160079
3036	0.1220031127
3037	0.1219914306
3038	0.1219674027
3039	0.1219509494
3040	0.1219410677
3041	0.1219345872
3042	0.1219188044
3043	0.1218957723
3044	0.1218702731
3045	0.1218568143
3046	0.1218384241
3047	0.1218207076
3048	0.121805955
3049	0.1217830617
3050	0.1217661044
3051	0.1217577812
3052	0.1217377788
3053	0.1217196457
3054	0.1216972081
3055	0.1216929668
3056	0.1216845396
3057	0.1216742304
3058	0.1216551451
3059	0.1216397651
3060	0.1216165973
3061	0.121602415
3062	0.1215839729
3063	0.1215602185
3064	0.1215461684
3065	0.1215339479
3066	0.1215107052
3067	0.1214890373
3068	0.1214672603
3069	0.1214427696
3070	0.1214342666
3071	0.1214143776
3072	0.1214003728
3073	0.1213690555
3074	0.1213497281
3075	0.1213286496
3076	0.1213181205
3077	0.1213067869
3078	0.1212846018
3079	0.1212561015
3080	0.1212380896
3081	0.1212244231
3082	0.1212063519
3083	0.1211879623
3084	0.1211738832
3085	0.1211555954
3086	0.1211320475
3087	0.1211147601
3088	0.1210982365
3089	0.1210756893
3090	0.1210523012
3091	0.1210395813
3092	0.1210222374
3093	0.1210034586
3094	0.120990297
3095	0.1209761876
3096	0.1209440717
3097	0.1209254258
3098	0.1209103881
3099	0.1208929191
3100	0.1208752936
3101	0.1208580227
3102	0.1208315625
3103	0.1208148342
3104	0.1207966199
3105	0.1207685602
3106	0.1207572621
3107	0.1207490429
3108	0.1207255156
3109	0.1207160798
3110	0.1207009163
3111	0.120680223
3112	0.120662175
3113	0.1206491481
3114	0.1206308086
3115	0.1206204313
3116	0.1206047421
3117	0.120586616
3118	0.1205639289
3119	0.1205528621
3120	0.1205270907
3121	0.120506242
3122	0.1204839808
3123	0.1204631395
3124	0.1204412441
3125	0.1204241561
3126	0.1204017439
3127	0.1203786201
3128	0.1203669528
3129	0.1203408512
3130	0.1203312354
3131	0.1203178307
3132	0.1203071623
3133	0.1202826248
3134	0.1202621699
3135	0.1202380811
3136	0.1202274074
3137	0.1202145847
3138	0.1201969431
3139	0.1201705303
3140	0.1201551089
3141	0.1201411071
3142	0.1201194409
3143	0.1201032106
3144	0.1200762818
3145	0.1200678482
3146	0.1200521342
3147	0.1200389368
3148	0.1200294517
3149	0.1200101433
3150	0.1199954622
3151	0.1199818234
3152	0.119958643
3153	0.1199379611
3154	0.1199148783
3155	0.1199023806
3156	0.1198814772
3157	0.119857486
3158	0.1198391082
3159	0.1198209492
3160	0.1198012913
3161	0.1197894296
3162	0.1197708917
3163	0.1197529856
3164	0.119736028
3165	0.1197054965
3166	0.1196856476
3167	0.1196730981
3168	0.1196560106
3169	0.11963782
3170	0.1196260974
3171	0.1196006084
3172	0.1195906036
3173	0.1195737237
3174	0.1195584951
3175	0.1195326087
3176	0.1195237682
3177	0.1195036293
3178	0.1194888064
3179	0.1194666977
3180	0.1194462641
3181	0.1194225897
3182	0.1194101701
3183	0.1193795941
3184	0.1193677331
3185	0.1193504809
3186	0.1193310804
3187	0.1193128159
3188	0.1193040665
3189	0.1192852773
3190	0.119266881
3191	0.119249589
3192	0.1192343362
3193	0.1192213467
3194	0.119204174
3195	0.1191905971
3196	0.1191661964
3197	0.1191464094
3198	0.119117301
3199	0.1190986825
3200	0.1190784657
3201	0.1190608041
3202	0.1190358293
3203	0.1190133851
3204	0.1189931123
3205	0.1189766212
3206	0.1189607548
3207	0.118948089
3208	0.1189348221
3209	0.1189144276
3210	0.1188998196
3211	0.1188828127
3212	0.118867563
3213	0.1188543644
3214	0.1188288783
3215	0.118810458
3216	0.1187736146
3217	0.1187552303
3218	0.1187429882
3219	0.1187209433
3220	0.1187062486
3221	0.1186721032
3222	0.1186611545
3223	0.1186410747
3224	0.1186230326
3225	0.1186008034
3226	0.1185833843
3227	0.1185678928
3228	0.1185509736
3229	0.1185316445
3230	0.1185135621
3231	0.1184987735
3232	0.1184782746
3233	0.1184625567
3234	0.1184505573
3235	0.1184357623
3236	0.1184265324
3237	0.11840556
3238	0.1183907365
3239	0.1183744664
3240	0.1183542637
3241	0.1183416009
3242	0.1183318357
3243	0.1183138659
3244	0.1182961784
3245	0.1182749398
3246	0.1182562892
3247	0.1182328783
3248	0.1182211858
3249	0.118210984
3250	0.1181994973
3251	0.1181858839
3252	0.1181807267
3253	0.1181659555
3254	0.1181443796
3255	0.118127623
3256	0.1181047857
3257	0.1180860617
3258	0.1180592927
3259	0.1180423943
3260	0.1180219329
3261	0.1179997538
3262	0.1179876542
3263	0.1179788245
3264	0.1179626521
3265	0.117950116
3266	0.1179315231
3267	0.117919934
3268	0.1178981088
3269	0.1178776874
3270	0.1178550182
3271	0.1178335735
3272	0.1178137625
3273	0.1177912478
3274	0.1177735113
3275	0.1177531433
3276	0.117737958
3277	0.1177161997
3278	0.1177060296
3279	0.1176876298
3280	0.1176794079
3281	0.1176616995
3282	0.1176441988
3283	0.1176277164
3284	0.117618959
3285	0.1176005423
3286	0.1175846551
3287	0.1175591985
3288	0.1175351584
3289	0.1175267665
3290	0.1175068078
3291	0.1174749161
3292	0.1174585636
3293	0.1174380507
3294	0.1174265597
3295	0.1174117429
3296	0.1173905608
3297	0.1173751888
3298	0.1173667831
3299	0.1173535692
3300	0.1173425246
3301	0.1173247267
3302	0.1173123949
3303	0.117300978
3304	0.1172781924
3305	0.1172651849
3306	0.1172498733
3307	0.1172356544
3308	0.1172220879
3309	0.1172107733
3310	0.1171896807
3311	0.1171733247
3312	0.1171518746
3313	0.1171373689
3314	0.1171177457
3315	0.117096734
3316	0.1170778454
3317	0.1170579046
3318	0.1170437442
3319	0.1170353056
3320	0.1170144566
3321	0.1169987945
3322	0.1169837534
3323	0.1169665114
3324	0.1169548011
3325	0.1169327063
3326	0.1169157399
3327	0.1168973437
3328	0.1168853358
3329	0.1168639843
3330	0.1168535086
3331	0.1168377485
3332	0.1168133914
3333	0.1167940479
3334	0.1167806223
3335	0.1167565142
3336	0.1167380127
3337	0.1167209053
3338	0.1167024785
3339	0.1166889741
3340	0.1166845805
3341	0.1166713409
3342	0.1166570315
3343	0.1166360287
3344	0.1166274589
3345	0.1166105219
3346	0.1165985375
3347	0.1165875199
3348	0.1165723865
3349	0.1165606769
3350	0.1165428361
3351	0.1165271665
3352	0.1165052716
3353	0.1164841108
3354	0.1164674352
3355	0.1164508915
3356	0.1164356696
3357	0.1164140528
3358	0.1163959331
3359	0.1163756117
3360	0.1163648187
3361	0.1163525286
3362	0.1163286999
3363	0.1163099262
3364	0.1162991179
3365	0.1162875034
3366	0.1162734671
3367	0.1162483803
3368	0.1162406297
3369	0.1162197277
3370	0.1162000251
3371	0.1161745503
3372	0.116157674
3373	0.1161407514
3374	0.1161262424
3375	0.1161217661
3376	0.1161022141
3377	0.1160840757
3378	0.1160566247
3379	0.1160377468
3380	0.1160167879
3381	0.1159953104
3382	0.115979927
3383	0.1159595136
3384	0.1159483377
3385	0.1159382247
3386	0.1159219061
3387	0.1158988833
3388	0.1158839025
3389	0.1158660579
3390	0.1158535381
3391	0.1158373136
3392	0.1158162472
3393	0.1157940448
3394	0.1157808242
3395	0.1157625595
3396	0.1157441997
3397	0.1157206835
3398	0.1157151995
3399	0.115699695
3400	0.1156845062
3401	0.115673684
3402	0.1156579677
3403	0.115644131
3404	0.1156365494
3405	0.1156200299
3406	0.115594182
3407	0.1155816684
3408	0.1155716114
3409	0.1155562138
3410	0.1155447617
3411	0.1155332918
3412	0.1155193211
3413	0.1155028437
3414	0.1154882432
3415	0.115474148
3416	0.1154593903
3417	0.1154375993
3418	0.1154259478
3419	0.1154050236
3420	0.115396242
3421	0.1153758583
3422	0.115361143
3423	0.1153519022
3424	0.1153336448
3425	0.1153197361
3426	0.1153006349
3427	0.115281864
3428	0.1152780291
3429	0.1152608803
3430	0.1152417278
3431	0.1152303865
3432	0.1152117941
3433	0.1152020535
3434	0.1151830865
3435	0.1151796187
3436	0.1151694073
3437	0.1151563725
3438	0.1151326824
3439	0.1151173539
3440	0.1150940108
3441	0.1150893292
3442	0.1150724181
3443	0.1150645047
3444	0.1150407738
3445	0.1150217934
3446	0.1150009056
3447	0.1149906301
3448	0.1149788153
3449	0.1149667269
3450	0.114954928
3451	0.1149397904
3452	0.1149204443
3453	0.1149045253
3454	0.1148850564
3455	0.1148757604
3456	0.1148593326
3457	0.1148374621
3458	0.1148057715
3459	0.1147958983
3460	0.1147849754
3461	0.1147650863
3462	0.1147571697
3463	0.1147483568
3464	0.1147352448
3465	0.1147220271
3466	0.1147034038
3467	0.1146833315
3468	0.1146656264
3469	0.1146509731
3470	0.1146390817
3471	0.1146286532
3472	0.1146092597
3473	0.1145952626
3474	0.1145706575
3475	0.1145503996
3476	0.1145314092
3477	0.1145280762
3478	0.1145194053
3479	0.1145080297
3480	0.1144878095
3481	0.1144709885
3482	0.1144605632
3483	0.1144481077
3484	0.1144212479
3485	0.1144047227
3486	0.114395085
3487	0.1143825492
3488	0.1143706132
3489	0.1143555597
3490	0.1143379249
3491	0.114321824
3492	0.1143011925
3493	0.1142849787
3494	0.1142636711
3495	0.114244632
3496	0.1142257403
3497	0.114204254
3498	0.1141870889
3499	0.1141584299
3500	0.1141423016
3501	0.1141262827
3502	0.1141140484
3503	0.1141014388
3504	0.1140917669
3505	0.1140778563
3506	0.1140549726
3507	0.1140397194
3508	0.1140207407
3509	0.1140100522
3510	0.1139930431
3511	0.1139786423
3512	0.1139675826
3513	0.1139520948
3514	0.113936
3515	0.1139138337
3516	0.1138985847
3517	0.1138804116
3518	0.1138681621
3519	0.1138571547
3520	0.11384268
3521	0.1138237436
3522	0.1138157082
3523	0.1137949532
3524	0.1137841957
3525	0.1137643175
3526	0.1137450584
3527	0.1137243422
3528	0.1137090593
3529	0.1136949255
3530	0.1136834518
3531	0.113663269
3532	0.1136530127
3533	0.1136364646
3534	0.1136191103
3535	0.1136089698
3536	0.1135883549
3537	0.1135738099
3538	0.1135654922
3539	0.1135479794
3540	0.1135284336
3541	0.1135145199
3542	0.1135017385
3543	0.1134882842
3544	0.1134715764
3545	0.1134541483
3546	0.1134432626
3547	0.1134359629
3548	0.1134259661
3549	0.1134091074
3550	0.1133868079
3551	0.1133595373
3552	0.1133416839
3553	0.1133313744
3554	0.1133129244
3555	0.1132879102
3556	0.1132709781
3557	0.11325846
3558	0.113234627
3559	0.1132190479
3560	0.1132005484
3561	0.1131922674
3562	0.1131804488
3563	0.1131692752
3564	0.1131481126
3565	0.1131228905
3566	0.1131097862
3567	0.1130851353
3568	0.1130691386
3569	0.1130477779
3570	0.1130311514
3571	0.1130152461
3572	0.1129912733
3573	0.1129745124
3574	0.1129639341
3575	0.1129478741
3576	0.1129325639
3577	0.1129083013
3578	0.1128931013
3579	0.1128723459
3580	0.1128575239
3581	0.1128368922
3582	0.1128284399
3583	0.1128194219
3584	0.1127999464
3585	0.1127792693
3586	0.1127699913
3587	0.1127454262
3588	0.1127319098
3589	0.1127140423
3590	0.1126935479
3591	0.1126823367
3592	0.1126607601
3593	0.1126479445
3594	0.1126354843
3595	0.1126244883
3596	0.1126148518
3597	0.1126009471
3598	0.1125882069
3599	0.1125735679
3600	0.1125542732
3601	0.1125313002
3602	0.1125141778
3603	0.1125036074
3604	0.1124792576
3605	0.1124430647
3606	0.1124289226
3607	0.1124141883
3608	0.1123764188
3609	0.1123589168
3610	0.112348237
3611	0.1123327443
3612	0.1123125588
3613	0.1122960617
3614	0.1122823527
3615	0.1122656459
3616	0.1122456443
3617	0.1122312199
3618	0.1122152128
3619	0.1121893157
3620	0.1121806079
3621	0.1121623553
3622	0.1121418238
3623	0.1121268289
3624	0.1121035549
3625	0.1120945859
3626	0.1120718571
3627	0.1120476032
3628	0.1120385638
3629	0.1120248823
3630	0.1120044647
3631	0.1119987292
3632	0.111981102
3633	0.1119734066
3634	0.111958202
3635	0.1119498271
3636	0.1119348393
3637	0.1119279568
3638	0.1119045585
3639	0.1118934017
3640	0.1118786306
3641	0.1118523472
3642	0.1118421116
3643	0.1118304285
3644	0.1118145846
3645	0.1117982474
3646	0.111784214
3647	0.1117654232
3648	0.1117502971
3649	0.1117447922
3650	0.111723723
3651	0.1117127429
3652	0.1117028366
3653	0.1116868926
3654	0.1116715869
3655	0.1116617201
3656	0.1116450863
3657	0.1116330538
3658	0.1116204632
3659	0.111601545
3660	0.1115782937
3661	0.1115623082
3662	0.1115535606
3663	0.1115350314
3664	0.1115239449
3665	0.1115108016
3666	0.1115021419
3667	0.1114958393
3668	0.1114757868
3669	0.11146454
3670	0.1114512536
3671	0.1114316624
3672	0.1114161185
3673	0.1114057992
3674	0.1113927331
3675	0.1113675268
3676	0.1113553482
3677	0.1113455863
3678	0.1113301628
3679	0.11131375
3680	0.1113042841
3681	0.1112946781
3682	0.1112752461
3683	0.1112572236
3684	0.1112462574
3685	0.1112353541
3686	0.1112298532
3687	0.1112203734
3688	0.1112117959
3689	0.1111958106
3690	0.111176063
3691	0.1111645321
3692	0.1111459586
3693	0.1111350059
3694	0.111108747
3695	0.1110973372
3696	0.1110828626
3697	0.1110622669
3698	0.1110403492
3699	0.1110218521
3700	0.1110054769
3701	0.110986243
3702	0.110969779
3703	0.1109432072
3704	0.110936829
3705	0.1109231742
3706	0.1109084723
3707	0.1108972847
3708	0.1108857063
3709	0.1108689528
3710	0.1108511356
3711	0.110836129
3712	0.110825185
3713	0.1108130012
3714	0.1107951896
3715	0.1107742007
3716	0.1107610101
3717	0.1107437777
3718	0.1107293937
3719	0.110707081
3720	0.110697567
3721	0.1106750643
3722	0.1106679393
3723	0.1106448444
3724	0.1106339439
3725	0.1106247421
3726	0.1106150528
3727	0.1106058878
3728	0.1105864831
3729	0.1105697217
3730	0.110551182
3731	0.110533267
3732	0.1105187518
3733	0.1105075571
3734	0.1104840924
3735	0.1104672739
3736	0.1104575463
3737	0.1104483011
3738	0.1104380372
3739	0.1104247848
3740	0.1104113337
3741	0.1103906365
3742	0.1103775277
3743	0.1103535866
3744	0.1103391985
3745	0.1103330949
3746	0.110306147
3747	0.1102904703
3748	0.1102752369
3749	0.1102556164
3750	0.1102396673
3751	0.1102287879
3752	0.1102142057
3753	0.1101923709
3754	0.1101825106
3755	0.1101604612
3756	0.1101441811
3757	0.1101338571
3758	0.1101160389
3759	0.1101094851
3760	0.1100986706
3761	0.110084333
3762	0.1100672665
3763	0.1100523303
3764	0.1100344944
3765	0.1100132777
3766	0.1100010921
3767	0.1099831915
3768	0.109971042
3769	0.1099557758
3770	0.1099375243
3771	0.1099277341
3772	0.1099045381
3773	0.1098775141
3774	0.1098641204
3775	0.1098455914
3776	0.109836087
3777	0.1098243511
3778	0.1098088052
3779	0.1097990342
3780	0.1097776649
3781	0.1097587975
3782	0.1097370431
3783	0.1097172857
3784	0.109702083
3785	0.1096849779
3786	0.1096766283
3787	0.1096579478
3788	0.1096426539
3789	0.109618698
3790	0.1096016383
3791	0.1095863891
3792	0.1095682895
3793	0.1095567143
3794	0.1095293038
3795	0.1095157019
3796	0.1095104326
3797	0.1094908232
3798	0.1094724538
3799	0.1094578765
3800	0.109440684
3801	0.109425954
3802	0.1094170954
3803	0.1094064719
3804	0.1093837606
3805	0.1093602075
3806	0.1093405646
3807	0.1093135112
3808	0.1093046446
3809	0.1092963483
3810	0.1092883921
3811	0.1092739268
3812	0.1092544838
3813	0.1092419029
3814	0.1092222832
3815	0.1092044276
3816	0.1091955254
3817	0.1091860796
3818	0.1091734288
3819	0.1091617433
3820	0.1091395884
3821	0.1091305886
3822	0.1091161183
3823	0.1091008239
3824	0.1090821662
3825	0.1090663124
3826	0.1090531859
3827	0.1090456134
3828	0.1090260121
3829	0.1090140236
3830	0.1089901384
3831	0.1089793819
3832	0.1089646968
3833	0.1089532186
3834	0.1089356641
3835	0.1089300122
3836	0.1089129558
3837	0.108900944
3838	0.1088925902
3839	0.1088780013
3840	0.1088620714
3841	0.1088405571
3842	0.1088284082
3843	0.1088178193
3844	0.1088069527
3845	0.1087965377
3846	0.1087917827
3847	0.1087780738
3848	0.1087639797
3849	0.1087520507
3850	0.1087298975
3851	0.1087152729
3852	0.1086945835
3853	0.1086807659
3854	0.1086706346
3855	0.1086618507
3856	0.1086532707
3857	0.1086361516
3858	0.1086208091
3859	0.1086118323
3860	0.10859569
3861	0.1085852991
3862	0.1085738106
3863	0.1085630098
3864	0.1085506372
3865	0.1085368845
3866	0.1085260953
3867	0.1085081664
3868	0.1084995064
3869	0.1084853633
3870	0.1084767636
3871	0.1084717475
3872	0.1084537163
3873	0.1084283144
3874	0.1084122128
3875	0.1083941952
3876	0.1083813236
3877	0.1083705881
3878	0.1083582169
3879	0.1083401599
3880	0.1083176403
3881	0.1082942794
3882	0.1082784516
3883	0.1082667711
3884	0.1082538772
3885	0.1082431882
3886	0.108232694
3887	0.1082161066
3888	0.1082009725
3889	0.1081855967
3890	0.1081776899
3891	0.1081626585
3892	0.1081514207
3893	0.1081442967
3894	0.1081362154
3895	0.1081143963
3896	0.1080945874
3897	0.1080803865
3898	0.1080583712
3899	0.1080443539
3900	0.1080368396
3901	0.1080227196
3902	0.1080074834
3903	0.1079865754
3904	0.1079670725
3905	0.107954149
3906	0.1079421073
3907	0.1079248117
3908	0.1079080309
3909	0.1078899993
3910	0.1078736891
3911	0.1078627554
3912	0.1078435487
3913	0.1078312331
3914	0.1078160866
3915	0.1077986078
3916	0.1077844231
3917	0.1077670289
3918	0.1077547771
3919	0.1077407541
3920	0.1077252887
3921	0.1077146877
3922	0.1077002567
3923	0.107685516
3924	0.1076619152
3925	0.1076485188
3926	0.1076294564
3927	0.1076068765
3928	0.1075868313
3929	0.1075716423
3930	0.1075600192
3931	0.1075481761
3932	0.1075334424
3933	0.1075193742
3934	0.1075014345
3935	0.1074834764
3936	0.1074682969
3937	0.1074573852
3938	0.1074401407
3939	0.1074189054
3940	0.1073997117
3941	0.1073799152
3942	0.1073647394
3943	0.1073460398
3944	0.1073328908
3945	0.1073197308
3946	0.1073077782
3947	0.1072948668
3948	0.1072846278
3949	0.1072729226
3950	0.1072590585
3951	0.107246328
3952	0.1072344893
3953	0.1072212163
3954	0.1071957102
3955	0.1071854706
3956	0.107172939
3957	0.1071650006
3958	0.1071416151
3959	0.1071261648
3960	0.1071142691
3961	0.1071054193
3962	0.1070950743
3963	0.1070783013
3964	0.1070576949
3965	0.1070459826
3966	0.107032079
3967	0.1070250634
3968	0.1070090471
3969	0.1069863753
3970	0.1069613522
3971	0.1069501756
3972	0.1069369826
3973	0.1069188118
3974	0.1068884391
3975	0.10687847
3976	0.1068666553
3977	0.1068535926
3978	0.1068368128
3979	0.1068276266
3980	0.1068091087
3981	0.1067880747
3982	0.1067768176
3983	0.1067657508
3984	0.1067542369
3985	0.1067464016
3986	0.1067403614
3987	0.1067261404
3988	0.1067147677
3989	0.10670026
3990	0.106693308
3991	0.1066743611
3992	0.1066551679
3993	0.1066403071
3994	0.1066293826
3995	0.1066144309
3996	0.1065970659
3997	0.1065857332
3998	0.1065702758
3999	0.1065565856
4000	0.1065457373
4001	0.1065372486
4002	0.1065165079
4003	0.1065099195
4004	0.1065022594
4005	0.106485754
4006	0.1064806806
4007	0.106459522
4008	0.106448384
4009	0.1064270507
4010	0.1064103557
4011	0.1064052251
4012	0.1063975971
4013	0.1063863104
4014	0.1063687721
4015	0.1063449119
4016	0.1063321872
4017	0.1063183031
4018	0.1063054929
4019	0.1062855749
4020	0.1062724186
4021	0.106257376
4022	0.1062399903
4023	0.1062235043
4024	0.1062086266
4025	0.1061928633
4026	0.1061713454
4027	0.1061556134
4028	0.1061403298
4029	0.106128234
4030	0.1061124381
4031	0.1060992001
4032	0.1060853578
4033	0.1060694623
4034	0.1060561162
4035	0.1060452881
4036	0.1060309
4037	0.1060235736
4038	0.106007481
4039	0.10599388
4040	0.1059798642
4041	0.1059635989
4042	0.1059497362
4043	0.1059353
4044	0.1059290556
4045	0.1059178289
4046	0.1059093183
4047	0.1058923712
4048	0.1058890825
4049	0.1058779554
4050	0.1058571206
4051	0.1058449923
4052	0.1058313317
4053	0.1058157393
4054	0.1057951375
4055	0.1057862642
4056	0.1057774176
4057	0.105768217
4058	0.1057640628
4059	0.1057460916
4060	0.1057307722
4061	0.1057195125
4062	0.1057125689
4063	0.1056922988
4064	0.1056771427
4065	0.1056561578
4066	0.1056411234
4067	0.1056196543
4068	0.1056057218
4069	0.1055956371
4070	0.1055652946
4071	0.1055609885
4072	0.1055420632
4073	0.1055198704
4074	0.1055051026
4075	0.1054954408
4076	0.1054724827
4077	0.1054608698
4078	0.1054424908
4079	0.1054241191
4080	0.1054131672
4081	0.1053904155
4082	0.1053813074
4083	0.1053698582
4084	0.1053498543
4085	0.1053378376
4086	0.1053228637
4087	0.1053075356
4088	0.105295924
4089	0.1052814939
4090	0.1052675607
4091	0.1052584103
4092	0.1052406237
4093	0.1052218424
4094	0.1052114408
4095	0.1051909744
4096	0.1051734929
4097	0.1051605531
4098	0.1051480784
4099	0.1051418803
4100	0.1051338421
4101	0.1051179752
4102	0.1051078758
4103	0.1050918959
4104	0.105071597
4105	0.1050555998
4106	0.1050418899
4107	0.105021633
4108	0.1050141939
4109	0.1049975862
4110	0.1049864636
4111	0.1049660032
4112	0.1049488689
4113	0.10493242
4114	0.1049186012
4115	0.1048961436
4116	0.1048854335
4117	0.1048715689
4118	0.10485274
4119	0.1048412964
4120	0.1048323823
4121	0.1048199539
4122	0.1048020617
4123	0.1047920979
4124	0.1047807618
4125	0.1047669624
4126	0.1047602445
4127	0.1047492479
4128	0.1047338246
4129	0.1047170279
4130	0.1047102757
4131	0.1047026091
4132	0.1046884304
4133	0.1046732704
4134	0.1046529559
4135	0.1046335408
4136	0.1046097144
4137	0.1045988959
4138	0.1045861755
4139	0.1045810236
4140	0.1045701048
4141	0.1045523346
4142	0.1045353838
4143	0.104523603
4144	0.1045128811
4145	0.1044969912
4146	0.1044780598
4147	0.1044584025
4148	0.1044450193
4149	0.1044279559
4150	0.1044153184
4151	0.1044030028
4152	0.1043858739
4153	0.104366845
4154	0.1043427164
4155	0.1043283148
4156	0.1043123065
4157	0.1042977817
4158	0.1042868934
4159	0.1042784222
4160	0.1042633787
4161	0.1042500599
4162	0.1042402561
4163	0.1042160558
4164	0.1042058248
4165	0.104194927
4166	0.1041841928
4167	0.1041722527
4168	0.1041527879
4169	0.1041389423
4170	0.1041268934
4171	0.1041104495
4172	0.1040981956
4173	0.1040821793
4174	0.1040712013
4175	0.1040566556
4176	0.1040446689
4177	0.1040347799
4178	0.1040308849
4179	0.1040162224
4180	0.1040010489
4181	0.1039861829
4182	0.1039707084
4183	0.1039514208
4184	0.1039293685
4185	0.1039195984
4186	0.1039034168
4187	0.103881338
4188	0.1038653844
4189	0.1038577315
4190	0.1038496436
4191	0.1038271388
4192	0.1038072721
4193	0.1037951506
4194	0.1037832092
4195	0.1037739215
4196	0.1037572264
4197	0.1037474023
4198	0.1037401865
4199	0.1037271075
4200	0.1037112727
4201	0.1036998042
4202	0.1036899619
4203	0.1036725725
4204	0.1036611601
4205	0.1036476769
4206	0.1036376566
4207	0.103627602
4208	0.1036093716
4209	0.1035999299
4210	0.1035916565
4211	0.1035697546
4212	0.1035491289
4213	0.1035270472
4214	0.1035158619
4215	0.1035044991
4216	0.1034941607
4217	0.1034819309
4218	0.103462535
4219	0.1034471275
4220	0.1034271378
4221	0.1034072386
4222	0.1033960925
4223	0.1033814328
4224	0.103372707
4225	0.1033493995
4226	0.1033319951
4227	0.1033124477
4228	0.1032931613
4229	0.1032842702
4230	0.1032733735
4231	0.1032605235
4232	0.1032470713
4233	0.1032273222
4234	0.1032098396
4235	0.103198299
4236	0.1031881852
4237	0.1031835821
4238	0.1031719936
4239	0.1031513823
4240	0.1031414022
4241	0.1031259064
4242	0.1031079961
4243	0.1031013838
4244	0.103087467
4245	0.1030651723
4246	0.1030543894
4247	0.1030405458
4248	0.1030222245
4249	0.1030132743
4250	0.1029931286
4251	0.1029838665
4252	0.1029683326
4253	0.102947478
4254	0.1029317143
4255	0.1029180466
4256	0.1029081456
4257	0.1028945295
4258	0.1028818801
4259	0.102869672
4260	0.1028637485
4261	0.1028572519
4262	0.1028439189
4263	0.1028338759
4264	0.1028240536
4265	0.102813659
4266	0.1028032028
4267	0.1027872507
4268	0.1027735292
4269	0.1027634354
4270	0.1027421538
4271	0.1027219558
4272	0.1027085691
4273	0.1026990224
4274	0.102691034
4275	0.1026806858
4276	0.1026632697
4277	0.1026488558
4278	0.1026363129
4279	0.1026196058
4280	0.1026021173
4281	0.1025905177
4282	0.1025795513
4283	0.1025664285
4284	0.1025566595
4285	0.1025459073
4286	0.1025395704
4287	0.1025260481
4288	0.1025101574
4289	0.1025008509
4290	0.1024820333
4291	0.1024735666
4292	0.1024614165
4293	0.1024413511
4294	0.1024285603
4295	0.1024025343
4296	0.1023879357
4297	0.1023695097
4298	0.1023597788
4299	0.1023460267
4300	0.1023326646
4301	0.1023282272
4302	0.1023157891
4303	0.1023006363
4304	0.1022798183
4305	0.1022644754
4306	0.102249792
4307	0.102224518
4308	0.1022071808
4309	0.1021942396
4310	0.1021802796
4311	0.1021707562
4312	0.1021541887
4313	0.1021406954
4314	0.1021309241
4315	0.1021154487
4316	0.1021015403
4317	0.1020860148
4318	0.1020746011
4319	0.1020678628
4320	0.1020520129
4321	0.1020349882
4322	0.1020273449
4323	0.1020152293
4324	0.1019980993
4325	0.1019918387
4326	0.1019805829
4327	0.1019725067
4328	0.1019610359
4329	0.1019542634
4330	0.1019376977
4331	0.1019203309
4332	0.1019028524
4333	0.1018901893
4334	0.1018783075
4335	0.1018655558
4336	0.1018521653
